Name	Ca10x_salmon	Ca1x_salmon	Ca2x_salmon	Ca3x_salmon	Ca4x_salmon	Ca5x_salmon	Ca6x_salmon	Ca7x_salmon	CaC10_salmon	CaC1_salmon	CaC2_salmon	CaC3_salmon	CaC6_salmon	CaC7_salmon	CaC9_salmon
XR_011841768.1	0	0.586949	0.309451	0.306692	0.135337	0.181609	0	0.287455	0.323493	0.634504	1.2687	0.47661	0	0.275668	0.382439
XR_011841767.1	1.76643	0.759866	1.23936	1.2292	1.12746	1.13973	2.70078	3.08964	0.9299	0.871863	1.65292	1.70463	1.93043	1.42779	1.87578
XR_011841760.1	0.480021	0.765377	0.357497	0.281532	0.326271	0.443904	0.465158	0.229395	0.462002	0.854854	0.483885	0.738922	0.431112	0.575324	0.337347
XR_011841758.1	0.152921	0.078756	0.057036	0	0.196658	0.164169	0.200567	0.025647	0.175196	0.186303	0.231406	0.231333	0.342628	0.33554	0.211401
XR_011841757.1	0.102912	0.285686	0.600369	0.264846	0.935198	0.32424	0.085402	0.112592	0.172795	0.16575	0.241387	0.255304	0.185562	0.273412	0
XR_011841756.1	0.835104	0.551909	0.311216	0.329914	0.122833	0.359875	0	0.667442	0	0.065143	0.914706	0.504592	0.315663	0.094643	0
XR_011841755.1	0.611652	0.477521	0.475091	0.332268	0.419207	0.77882	0.683478	0.445486	0.305663	0.495438	0.824873	0.660257	0.758804	0.486281	0.484966
XR_011841753.1	3.05991	0.476893	0.706153	1.19991	0.185531	0.248092	2.50655	2.79662	1.47054	2.45174	0.233589	0.742149	2.10597	1.3204	1.92507
XR_011841749.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841748.1	0.519659	2.15719	1.97555	1.24639	2.24322	3.68602	0.822625	0.528993	0.977522	1.27653	4.11942	2.06724	0.817392	1.32705	0.312731
XR_011841746.1	0.440842	1.78674	0	0.686631	0.410711	0	1.16527	0.395438	0.289584	1.39282	0.908451	0.783593	0.571575	0.143729	0.74427
XR_011841736.1	23.4857	25.672	26.5088	24.3223	21.1107	25.8449	27.5599	28.2119	20.8468	31.7389	30.4704	30.3782	29.9277	25.9019	25.527
XR_011841726.1	0	0	0	0	0	0	0	0	0.015511	0	0	0	0	0	0
XR_011841719.1	7.96358	11.4975	9.40893	5.71583	8.15225	13.1044	7.1469	8.37858	6.05548	5.8057	7.84265	14.7333	12.6937	3.35131	10.4127
XR_011841715.1	0.021814	0.031973	0.010432	0.013732	0.003006	0.018	0.01027	0.015572	0.035596	0.026973	0.014153	0.021208	0.021591	0.027125	0.008614
XR_011841700.1	1.06848	0.445367	0.314394	0.362932	0.135175	0.372996	0.463461	0.532849	1.05162	0.271562	0.336715	0.347438	0.482039	1.10696	0
XR_011841697.1	0.051146	0.443766	1.10909	0.238092	1.30364	0.46488	0.37043	0.803706	0.617159	1.24058	3.99645	0.575053	0.34783	0.155467	0.157774
XR_011841696.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033206	0.063222
XR_011841695.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841681.1	0	0.045476	0	0	0	0	0	0	0	0	0	0	0	0.018299	0
XR_011841676.1	0.254819	0.365491	0.347261	0.20437	0.387743	0.438499	0.429706	0.318397	0.189679	0.398094	0.500389	0.407964	0.368048	0.29824	0.246435
XR_011841675.1	0.221993	0.754265	0.182516	0.329397	0.289585	0.319087	0.216391	0.065128	0.118943	0.376895	0.302444	0.427556	0.22778	0.247025	0.089841
XR_011841670.1	0.081783	0.454175	2.46797	0.684194	4.30944	0.30754	0.051607	0.780079	0.670368	1.408	4.32647	0.446854	0.055766	0.438894	0.837251
XR_011841669.1	2.35628	1.15959	1.30384	0.95371	1.32446	1.11198	1.05488	1.60611	1.81029	0.87404	1.02724	1.14034	1.26325	1.66522	1.74889
XR_011841666.1	0.892149	0.518308	0.437891	0.508028	0.573068	1.13529	0.91733	0.689431	0.651784	1.14651	1.25174	0.653799	0.578465	0.768019	0.536649
XR_011841663.1	0.014755	0.006464	0	0.013477	0.034929	0.016216	0	0.012598	0	0.009161	0.009533	0.007143	0.014536	0	0
XR_011841656.1	2.22755	1.19679	1.04616	0.722349	0.888608	0.850273	1.24529	1.78536	2.01251	1.21479	1.07593	1.39293	1.61847	1.52046	1.33725
XR_011841653.1	0.025731	0	0.191694	0.426917	0.062272	0.027729	0.120506	0	0	0.062791	0	0.097721	0.074348	0.166876	0
XR_011841652.1	0.1127	0.356655	0.366024	0.115143	0.282564	0.241944	0.188812	0.313241	0.10514	0.03333	0.204059	0.108199	0.165069	0.139649	0.192277
XR_011841643.1	11.9605	7.89917	7.824	6.92045	8.7691	10.3108	5.76057	7.47471	8.53439	8.46939	10.3699	10.3429	10.6722	8.78886	10.617
XR_011841639.1	0.029725	0.163825	0.10187	0.057586	0.060324	0.033709	0.079344	0.11415	0.034508	0.067952	0.156681	0.080088	0.016884	0.076139	0.068859
XR_011841634.1	1.44276	1.13197	1.23979	1.04658	0.710696	2.15611	1.71538	1.73651	0.737286	1.88019	2.69713	1.69202	1.94439	1.5326	0.852204
XR_011841633.1	2.63379	0.196954	0	3.06559	0	0.107894	3.07001	7.56961	3.57613	0.219749	0	1.17942	5.14268	3.32393	6.81687
XR_011841630.1	0	0	0	0	0.281888	0	1.65281	0.198757	1.14617	0	0	0	0.937769	0	0
XR_011841622.1	8948.63	6085.53	9562.97	2514.16	8509.08	8059.75	4359.65	11250.7	4780.4	2868.53	10152.4	8527.73	4206.16	4998.53	9196.4
XR_011841620.1	0.035628	0	0.008464	0.025085	0	0	0	0	0	0	0.022979	0	0.017516	0.029375	0
XR_011841611.1	6.72191	3.9915	2.65179	2.91674	5.76913	4.95437	3.97452	6.06682	6.41319	4.4226	3.47384	4.52561	4.89812	5.03568	5.53684
XR_011841610.1	0	0	0.005335	0	0	0	0	0	0	0.006906	0	0.010849	0	0.008742	0
XR_011841609.1	0	0	0	0.007085	0	0	0	0	0	0	0.024987	0	0	0	0
XR_011841606.1	0.054153	0.4611	0	0.046365	0.382589	0.054703	0	0.137079	0.167674	0.159184	1.15884	0.624717	0	0.231082	0
XR_011841605.1	0.474709	0.998907	1.09678	0.393785	0.805441	0.717044	0.297531	0.266869	0.237282	0.500309	1.71127	0.891038	0.344006	0.354314	0.249614
XR_011841604.1	0.225884	0.136226	0.593945	0.331877	0.303842	0.175211	0.11845	0.444561	0.144308	0.312053	0.097182	0.192586	0.048896	0.297755	0.488977
XR_011841593.1	2.82681	1.86834	1.06419	0.965588	2.42691	2.39556	2.19668	0.806452	1.76462	1.1212	1.28021	1.67114	1.1779	2.16159	1.24539
XR_011841585.1	0.186171	0	0.05523	0.054845	0.047952	0	0	0.503911	0.228778	0	0	0	0.057031	0	0.275201
XR_011841580.1	0.531006	0.762953	0.530724	0.335058	0.636169	0.137629	0.384734	1.01337	0.468495	0.541048	0.541416	0.425497	0.801166	0.487577	0.483112
XR_011841575.1	0	0	0	0	0	0.017788	0	0	0	0	0	0	0	0	0
XR_011841574.1	0.06843	0.031095	0.056918	0.016155	0	0.037589	0.040224	0.102144	0.008334	0.052835	0.077427	0.060137	0.100974	0.042332	0.01008
XR_011841571.1	3.48271	2.21746	2.00981	2.21891	2.27352	3.02223	2.22297	2.48732	1.8028	2.52657	3.66737	2.59003	2.52569	2.94437	2.17086
XR_011841569.1	0.424591	0	0.110535	0.013659	0.09566	0	0.412499	0.447209	0.142142	0.017983	0.225188	0.084367	0.085767	0.276045	0.137093
XR_011841566.1	0	0	0	0	0.352379	0.247192	0	0	0	0	1.0921	0	0	0	0
XR_011841563.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841562.1	0.400433	0	0.051246	0.203442	0.177929	0.253619	0.158429	0.186727	0	0.537703	0.386528	0.471148	0.106271	0.044844	0
XR_011841560.1	2.51231	2.59575	2.28103	1.2147	1.68456	1.87054	1.41764	2.05967	2.12467	1.84142	1.52299	1.60752	2.27211	2.82114	1.80322
XR_011841557.1	0	0.031162	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841553.1	1.39676	0.854174	1.08415	0.417258	1.11527	1.18052	0.818867	1.32866	0.321714	0.749526	0.455412	0.601349	0.311433	0.564498	0.497092
XR_011841548.1	0.043554	0	0	0	0	0	0.020417	0	0	0.026634	0	0.020751	0	0.08862	0
XR_011841547.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841546.1	0.019822	0	0	0	0	0	0	0	0	0.048543	0	0	0	0	0
XR_011841545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841542.1	0	0	0	0	0.028968	0	0.066805	0	0	0.021818	0	0.034065	0.034617	0	0
XR_011841540.1	33.691	22.2312	26.5342	18.9558	23.0729	20.1835	26.6862	24.1333	28.9999	29.6555	24.1882	31.5005	34.5792	48.8759	23.9615
XR_011841538.1	2.76677	1.30921	0.384046	0.432732	1.21619	0.550488	0.559179	0.418016	2.07522	0.224295	0.51964	2.19657	0.211959	0.233297	2.00865
XR_011841537.1	0.394452	0	0.176749	0.025672	0.161885	0.070964	0	0.067634	0.162056	0.019016	0	0	0.085595	0.070914	0.134946
XR_011841536.1	0.394452	0.301901	0.176749	0.025672	0.161885	0.070964	0.3286	0.067634	0.162056	0.019016	0.148535	0.470965	0.085595	0.070914	0.134946
XR_011841535.1	0.394452	0.013721	0	0	0	0.070262	0	0	0.184273	0	0.024669	0.143096	0	0	0.310485
XR_011841533.1	53.2116	235.456	246.534	115.219	197.786	191.237	55.9039	138.792	33.0181	462.19	274.473	257.213	33.4579	55.2444	70.4782
XR_011841528.1	0.489889	0.895848	0.326771	0.342781	0.601879	0.272568	0.3336	0.660009	0.722487	0.574221	0.375858	0.755783	0.524796	0.737734	0.369391
XR_011841520.1	2.03972	1.9527	1.55526	0.917571	1.88987	1.39536	1.72986	2.15723	1.61062	0.635263	0.699826	1.72603	1.10921	1.41198	2.03425
XR_011841509.1	0	0.876513	0.186382	0.155011	0	0.454223	0	0	0	0.480977	0.810939	0	0	0.712216	0
XR_011841508.1	0.177767	0.855886	0	0.738613	0.788202	0.486322	0	1.0545	1.40756	0.671459	0	0.966661	1.27461	0	0.544311
XR_011841507.1	0	0.252221	0	0	0	0	0.901186	0	0	0	0	0	0	0	0.248872
XR_011841502.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841501.1	0	0	0	0.012541	0	0	0	0	0	0	0	0	0	0	0
XR_011841493.1	0.501779	0.766575	0.121188	0.268089	0.310395	0.206028	0	0.414689	0.416975	0.386305	0	0.55146	0	0.672686	0.251566
XR_011841484.1	0.626212	0.601912	0.41342	0.326171	0.421566	0.482039	0.889336	0.520938	0.580328	0.419299	0.489496	0.551657	0.536992	0.650715	0.340569
XR_011841480.1	14.7541	12.6946	13.8942	11.4275	12.1448	15.9396	15.3902	14.1731	11.9688	15.9962	17.2197	17.774	18.9471	17.6925	13.9311
XR_011841473.1	3.24088	0.667223	0.925056	0.706297	0.453114	0.615196	0.964384	2.06264	1.19742	2.65758	6.95847	1.51886	2.13303	1.94492	2.93644
XR_011841471.1	0.779065	1.1085	0.819147	0.907783	1.33458	0.731018	1.24728	1.77738	1.02546	1.00417	0.97048	1.15788	1.00567	1.62416	1.25199
XR_011841466.1	1.17563	1.26014	0.105668	0.347388	0.466076	0.514974	0.45302	0.855849	1.13273	0.480133	0.624077	0.815097	0.367267	1.08504	0.434484
XR_011841464.1	0.45174	0	0.210913	0.208287	0.370483	0	0	0	0	0.579751	0	0.216296	0.435275	0.568375	0.777271
XR_011841463.1	1.61141	0.8886	1.24738	0.928436	0.520704	1.04974	1.08989	2.42865	1.43242	1.17985	1.92372	2.0784	2.13256	0.690351	1.26063
XR_011841456.1	6.63739	0.053897	0.061392	2.7911	0.396559	0.050776	6.07436	6.65467	5.37294	3.54811	0	0	4.54652	6.4282	4.62226
XR_011841455.1	0.172219	0.126875	0.137924	0.221205	0.067044	0.159099	0.272762	0.085017	0.247141	0.154335	0.116903	0.341607	0.249506	0.298895	0.498039
XR_011841448.1	0.122852	0.13707	0	0.065284	0.085722	0.076314	0.016471	0.014854	0.13558	0.086076	0.044844	0	0	0.086068	0
XR_011841439.1	0.251059	0.640835	0.261684	0.433174	0.053174	0.164084	0.029572	0.055785	0.31436	0.162908	0.214012	0.49688	0.052095	0.47214	0
XR_011841437.1	0.401186	0.16534	0	0.11738	0	0	0	0	0	0	0	0	0.122014	0.155368	0.073636
XR_011841430.1	0	0	0	0.013978	0	0	0	0	0	0	0	0	0	0	0
XR_011841428.1	0	0	0	0	0	0	0.013279	0	0	0	0	0	0	0	0
XR_011841425.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011842171.1	0	0	0	0	0.015464	0	0.017851	0	0	0	0	0	0	0	0.022165
XR_011841422.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841419.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841418.1	2.4771	1.16404	0	1.01167	1.30517	1.0276	1.77387	2.51272	0	3.16378	2.53688	3.60346	0	2.14741	0
XR_011841416.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841403.1	0	0.027387	0	0	0	0	0	0	0	0.039281	0	0	0	0	0
XR_011841401.1	2.37103	2.25254	2.17051	1.86255	1.65506	2.21118	2.06662	2.01529	1.59932	2.28459	3.77278	3.1249	3.07825	2.32428	1.8338
XR_011841400.1	0	2.73398	0	0	0	0	0.483081	1.94324	2.79335	0.38987	0	0.921646	0	0	0
XR_011841399.1	0	0	0	0.442026	0	0	0	0.211024	0	0.241283	0.142737	0.314978	0	0.098039	1.46777
XR_011841398.1	0.714365	0.870771	0.574632	0.621568	0.504874	0.544716	0.748438	0.662636	1.28724	1.39829	0.878647	1.26719	0.796061	1.10836	0.54543
XR_011841397.1	0.409103	0.736737	0.193655	0.331188	0.771921	0.356177	0.717279	0.474628	1.57123	0.857304	0.703275	0.254288	0.907569	1.55755	0.32356
XR_011841396.1	0	0	0	0	0	0	0	0	0	0	0	0.035601	0	0.084883	0
XR_011841393.1	0.151578	0.888883	0.751946	0.231099	0.944148	0.323776	0.847282	0.571762	0.964259	0.29068	0.624519	0.512224	0.281824	0.574253	0.619943
XR_011841392.1	0.935438	1.08923	1.82165	0.479749	1.03748	1.9008	0.229921	0.951461	0.508567	1.20712	1.08943	0.940027	0.374907	0.346364	1.0678
XR_011841389.1	0.552403	0.693601	0.825634	0.651337	0.829469	0.379337	0.497674	0.444478	0.257111	0.554703	0.67081	0.862924	0.362143	0.508133	0.436438
XR_011841388.1	87.3488	39.9185	34.6316	25.1848	39.3249	43.8375	38.528	52.6917	42.6429	48.9442	40.8966	39.8899	43.4201	42.5739	40.8815
XR_011841387.1	0	0	0	0.068686	0	0	0	1.31455	0	0	0	0	0.165907	0.10685	0.100484
XR_011841379.1	0	0	0.080658	0	0.066687	0.217123	1.99777	0.069393	0	0	0	0	0.190379	0.383875	0
XR_011841377.1	4.57443	4.2256	4.73853	2.87732	6.44932	3.64426	1.25508	3.35019	3.75271	3.32844	3.12345	2.79987	2.55673	1.81516	4.49951
XR_011841376.1	0.070072	0.027936	0.115372	0.059969	0.042009	0.042052	0.017983	0.021775	0.018659	0.070771	0.032962	0.134429	0.050268	0.010532	0.06019
XR_011841371.1	1.2986	1.32383	0.964036	0.687114	1.0914	0.75538	0.493531	1.05278	1.10295	1.30738	0.785067	1.45827	0.65678	0.962854	0.834407
XR_011841369.1	4.60572	7.64699	7.11396	5.86943	9.30826	7.38189	3.98209	4.45997	4.41067	9.3236	6.60349	6.95617	5.15577	4.32737	4.30625
XR_011841366.1	1.92354	1.08933	1.27796	0.95661	1.01328	1.64054	2.02532	1.69856	1.03947	1.3738	2.25311	1.71185	2.20175	1.76768	1.23186
XR_011841364.1	0.640575	0.443778	0.273068	0.117355	0.348466	0.617577	0.600906	0.615221	0.649016	0.631058	0.256555	0.459623	0.257488	0.49235	0.514204
XR_011841363.1	0.291489	0.043265	0.445999	0	0.139595	0.103316	0.081582	0.075622	0.09035	0.137297	0.13867	0.09621	0.116795	0.081525	0.189189
XR_011841361.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841359.1	1.5502	1.23865	1.18581	1.4904	1.6152	1.12698	0.961843	1.35576	1.51305	0.673087	0.826971	0.935039	2.03558	1.6366	1.44572
XR_011841353.1	23.2163	25.5726	28.1044	22.0991	27.8586	30.8164	24.5299	26.9993	23.355	30.6035	30.256	30.1021	26.9831	23.9342	26.219
XR_011841352.1	11.9479	10.6892	13.0947	8.58385	15.0463	8.42378	21.534	10.7881	15.0457	9.48763	8.90107	10.3952	17.4287	15.4359	6.77748
XR_011841350.1	21.4272	15.9362	13.863	10.894	16.7115	13.5716	13.1583	21.5508	25.7901	10.9419	12.8473	15.4741	16.3134	16.8902	25.6025
XR_011841349.1	0	0	0.019289	0	0.014503	0	0.009742	0.021477	0.009294	0	0	0	0.004699	0	0
XR_011841343.1	0.786546	0.086264	0.459853	0.365467	0.72014	1.18153	0.384158	0.423011	0.572955	1.24251	0.627173	0.659742	0.649139	0.972327	0.228883
XR_011841324.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841322.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841312.1	0.615685	0.87752	0.213124	0.866027	2.61008	0.083273	0.157828	0.290678	0	0.533653	0.976665	0	0.09636	0.458363	0.473692
XR_011841309.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841308.1	0	1.06113	4.19544	0.704874	0.43155	1.2396	0.44269	0.844917	0.588638	0.952963	0.67706	4.73247	0.219693	0.249218	0.618919
XR_011841304.1	2.41533	3.79444	2.96569	1.50885	2.18656	1.55236	2.72903	2.04968	1.402	2.70662	1.15746	1.91452	2.37581	1.06291	1.95419
XR_011841303.1	0.684074	0.282438	0.193331	0.382347	0.264966	0.130357	0.160718	0.347981	0.639641	0.084307	0.58488	0.308716	0.149999	1.07626	0.239852
XR_011841300.1	0.29764	0.297131	0.798958	0.052776	0.276928	0.432327	0.054856	0.872256	0.770219	0.212644	0.289808	0.543253	0.05491	0.654809	0.331104
XR_011841298.1	0.534672	0.583889	0.324511	0.016045	0.463492	0.562659	0.35613	0.525638	0.166599	0.021152	0.947822	0.214717	0.134281	0.310233	0.422734
XR_011841289.1	2.63677	0.697508	0.422	0.277958	0.731382	1.04841	0.333188	0.693444	1.81604	1.13356	1.26531	0.53295	0.376115	0.892046	0.897235
XR_011841287.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841286.1	0.623513	0.106977	0.295943	0.317635	0.260843	0.435066	0.336177	0.394213	0.182873	0.311436	0.505692	0.595457	0.256872	0.521938	0.263907
XR_011841285.1	1.04775	1.6299	0.982368	0.789035	1.32827	1.12497	0.574517	1.39466	1.48749	0.980007	1.43907	0.824999	0.595369	1.69896	1.00129
XR_011841282.1	2.00514	0.531009	0	0	0.620569	0	2.89148	2.82777	3.07233	0	0	0	2.75002	1.5442	2.20407
XR_011841281.1	0.03501	0	0	0	0.019694	0	0.02284	0.041021	0.116912	0	0	0	0	0.054875	0
XR_011841277.1	1.18334	1.32479	1.04514	0.862247	0.915194	0.408847	0	0.16218	2.60668	0	0.952565	0.178429	0.896358	2.17783	0.214718
XR_011841275.1	0.049711	0.543591	0	0.178452	0.23415	0.104383	0	0.122666	0.046477	0.119412	0	0.229579	0.277885	0.039313	0
XR_011841266.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841264.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841261.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841252.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841249.1	0	0.228886	0	0	0	0	0.050624	0	0	0.196358	0.067022	0.050243	0.101632	0	0
XR_011841248.1	0	0	0.0541	0	0	0	0	0	0	0	0	0.276404	0	0	0
XR_011841242.1	0	0	0	0	0	0.216538	0	0.056706	0	0	0	0	0	0	0
XR_011841241.1	6.29575	6.09057	5.07187	4.76812	6.20525	7.59568	5.4479	7.19813	4.21402	5.85363	12.0258	7.84491	7.47579	7.08639	4.25762
XR_011841236.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841235.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841232.1	2.41705	5.21828	4.5251	1.74345	4.49653	5.89433	2.36777	1.16211	1.96304	3.41898	7.03258	4.28974	0.129115	0.668447	0.155783
XR_011841230.1	1.58116	4.02482	4.83307	1.43225	2.17576	2.5356	0.563761	1.84259	2.56955	2.74945	2.51982	3.16093	1.31827	2.03113	1.57243
XR_011841229.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841222.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841215.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841198.1	0.037234	0.095143	0	0.101685	0	0	0	0.092948	0	0	0.139633	0.069765	0.106086	0.059674	0.042527
XR_011841197.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841196.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841193.1	15.9632	16.2661	16.0325	10.9006	12.6227	8.9189	13.3334	12.561	12.5982	16.1592	14.8598	12.7255	10.9416	15.106	10.1134
XR_011841188.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841185.1	0.148778	0.047128	0.217279	0.063166	0.14378	0.0443	0.038116	0.068921	0.078675	0.08312	0.052071	0.026011	0.092587	0.099898	0.206049
XR_011841184.1	0	0.077694	0.082982	0.082433	0	0	0	0.076189	0	0	0	0	0.256298	0.073002	0
XR_011841179.1	0.061455	0.612043	0.328438	0	0.190103	1.33363	0	0.099831	0	0.511217	0	0.111879	0.169579	0	0
XR_011841175.1	0	0.187437	0.079203	0.176297	0.428644	0.3893	0.059487	0.017842	0.101839	0.103491	0.26909	0.437224	0.081962	0.051665	0
XR_011841174.1	6.44136	6.81171	1.21734	2.67083	7.4542	4.647	0.965864	3.59034	2.29238	6.45612	0.528301	16.5839	114.945	8.79847	1.28844
XR_011841171.1	0	0	0	0	0	0	0	0.089062	0.168996	0.097104	0	0	0	0	0
XR_011841170.1	0.43289	0.857153	0.1071	1.0366	0.742413	0.55793	0.407063	0.556759	0.413413	0.28117	0.18206	2.57357	3.96211	0.069967	0.266452
XR_011841167.1	0	0	0.129572	0	0.113024	0.303663	0.135591	0.119866	0	0.352696	0.707352	0.398463	0	0.229872	0.160516
XR_011841166.1	0.160201	0	0	0	0.025653	0	0	0.107068	0.21341	0.116773	0	0	0	0.024571	0
XR_011841165.1	0.170224	0.032784	0.017758	0.035126	0.015374	0.041061	0	0.031978	0.036479	0	0.120637	0.036158	0	0.123504	0.088141
XR_011841164.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841161.1	0.263743	0.76178	0.758668	0.23181	0.253391	0.474952	0.301933	0.213984	0.666394	1.01416	0.556805	0.477213	1.32708	0.460188	1.38152
XR_011841159.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841158.1	0	0	0	0	0	0	0.023226	0	0.02377	0	0	0	0.023904	0	0
XR_011841153.1	0.782441	0.999799	0.672139	0.443061	1.05521	0.588671	0	0.184101	2.27212	0.084799	0.11096	0.404144	1.85498	0.634524	1.31188
XR_011841147.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841145.1	0.149917	0.588221	0.090388	0.269004	0.156872	0.104901	0.139146	0.164374	0.326955	0	0.246246	0.230716	0.420303	0.157947	0.05626
XR_011841144.1	0	0	0	0	0.061315	0	0.053076	0	0	0	0	0	0	0	0
XR_011841141.1	0.179995	0	0.204745	0	0.142096	0	0.08376	0.111538	0.08457	0.054238	0.055759	0.208959	0.12697	0.250389	0.050952
XR_011841140.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841139.1	0.49725	0.073609	0.22671	0.403323	0.172806	0.035708	0.055464	0.233763	0.948812	0.043594	0.478746	1.09561	0.056788	0.209688	0.261755
XR_011841138.1	0.124011	0.389852	0.143788	0.727728	0.323796	0.766213	0.418827	0.322089	0.208137	0.573253	0.954845	0.830154	0.65948	0.67224	0.479705
XR_011841136.1	0.436154	0.385016	0.805076	0.122656	0.268352	0.035855	0.344975	0.784197	0	1.14314	0.294779	2.50036	1.85723	0.215883	0
XR_011841134.1	0	0.172388	0	0	0	0	0	0	0	0.061562	0	0.094629	0	0	0
XR_011841130.1	0.175422	3.0197	13.0702	1.30779	3.47248	2.6418	0	0.326465	0	1.69406	4.01099	9.53324	0.364089	0.279595	0.298335
XR_011841123.1	0.09661	0.120138	0.082814	0.021894	0.100995	0.060336	0.133492	0.077333	0.137111	0.089878	0.204246	0.182987	0.073594	0.158335	0.032719
XR_011841122.1	1.01053	1.24018	0.614474	0.641885	1.11952	0.604731	0.657437	1.2274	0	0.536492	0.543284	0.482126	0.2714	0.47709	0.302838
XR_011841119.1	1.56193	0.683433	1.01142	0.672263	1.32825	0.664433	1.55676	0.781396	0.970102	0.491957	0.840205	0.952913	0.607358	1.00554	1.06914
XR_011841112.1	0.172631	0	0	0	0	0	0	0	0.130869	0	0	0	0	0	0.155783
XR_011841109.1	1.00831	1.08156	0.506211	0.809179	0.565498	0.758141	1.20355	0.662533	1.89123	0.194311	0.789029	0.889899	0.373097	0.835552	1.35167
XR_011841105.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_011841104.1	0	0	0	0	0	0	0	0.025434	0	0	0	0	0	0	0
XR_011841103.1	0.016746	0	0	0.015586	0	0	0	0.042547	0	0	0	0	0.032614	0.027396	0
XR_011841097.1	0.639725	0.689132	0.580683	1.29154	1.19657	0.949262	0.408216	0.263961	1.48709	0.194543	0.61098	1.58094	0.68944	0.6209	0.885632
XR_011841088.1	0.167554	0.291291	0.492815	0.282474	0.293922	0.540421	0.548994	0.163974	0.880983	0.102085	0.105811	0.39646	0.241422	0.309774	0.25775
XR_011841081.1	1.64489	2.2758	1.65733	2.37945	2.85018	2.91221	1.82021	2.13228	1.66375	3.72667	4.53651	2.54408	2.30618	3.02508	2.85346
XR_011841080.1	0.063088	0.135067	0.087517	0.030072	0.1517	0.101348	0.088506	0.052756	0.090136	0.038353	0.198402	0.26763	0.060334	0.101691	0.072502
XR_011841079.1	0.221368	0.280556	0.352967	0.249889	0.300354	0.538132	0.259662	0.448388	0.518133	0.417321	0.562647	0.318723	0.21912	0.380254	0.476728
XR_011841076.1	4.76968	4.81234	4.84987	3.567	5.05423	3.81832	3.90911	6.0721	4.16569	3.57271	4.1637	4.57981	4.48166	4.42373	5.89833
XR_011841070.1	2.73958	1.56296	0	0.664892	1.45341	0.939671	0.91913	0.608201	0.441885	1.82236	1.37312	0.792909	0.94618	0.705823	1.08967
XR_011841069.1	17.3906	14.2216	13.5781	10.6963	14.1792	14.3981	21.3102	19.0645	13.1042	13.7416	12.4861	15.3124	17.3631	15.7169	11.6412
XR_011841068.1	4.37308	5.76109	6.29744	3.97781	4.4617	5.26647	5.73292	3.62419	4.05339	6.63615	7.10677	4.64867	5.29609	6.04291	5.11618
XR_011841064.1	13.9814	18.5969	20.1597	9.77343	22.2827	12.8802	9.39516	13.2934	14.7253	16.5575	14.1093	13.9019	12.2468	14.9641	12.2422
XR_011841060.1	5.87567	4.68741	4.45326	3.92426	4.56418	4.89992	3.65111	5.96453	5.4498	6.51271	7.1015	5.14172	5.29171	5.74687	4.98057
XR_011841059.1	0.783853	1.35053	0.542194	0.839457	1.429	1.09076	0.995155	0.918034	0.921461	1.26736	1.82129	0.768376	0.852842	1.14848	1.22972
